aic_LIF,aic_LIFASC,aic_LIFR,aic_LIFRASC,aic_LIFRASCAT,cre,specimen_id
-30116.2776138,-28889.6555599,-32550.0452578,-36551.2982463,-36549.2982463,Cux2-CreERT2,485958978
-30931.7129851,-27803.266184,-32790.9123899,-37528.2448702,-37526.2448702,Cux2-CreERT2,486029942
-24779.4667415,-19311.1172264,-29984.2537678,-26466.6809136,-26464.6809136,Rbp4-Cre_KL100,486052980
-28810.4560936,-26794.2972649,-32343.1545657,-35828.1199028,-35826.1199028,Cux2-CreERT2,486108147
-33660.3329144,-36272.0352151,,,,Rbp4-Cre_KL100,486110216
-21735.7021203,-17433.5278754,,,,Rbp4-Cre_KL100,486132712
-19797.5027457,-18330.6394035,-22299.2218173,-24998.9773689,-24996.9773689,Cux2-CreERT2,486146717
-24326.3831544,-21982.8854776,,,,Cux2-CreERT2,486175203
-28150.9788255,-13014.8599295,,,,Rbp4-Cre_KL100,486176465
-26443.4242284,-25785.1731954,,,,Cux2-CreERT2,486196663
-42148.4585598,-41617.0188822,-45635.0948358,-51589.0947086,-51587.0947086,Cux2-CreERT2,486198953
-35697.4067139,-31008.7029668,,,,Rbp4-Cre_KL100,486236426
-36823.4234216,-33929.1990036,-40406.908153,-46040.9166183,-46038.9166183,Cux2-CreERT2,486239338
-13466.3582267,-13080.4117311,,,,Cux2-CreERT2,486262299
-36289.9655453,-35727.8830964,,,,Cux2-CreERT2,486264574
-26222.942448,-28097.2337464,-26604.1516868,-33287.3612281,-33285.3612281,Sst-IRES-Cre,486352114
-26733.5162001,-25872.992594,,,,Rorb-IRES2-Cre-D,486466923
-24675.274929,-23522.4469327,-26011.8717225,-31244.723557,-31242.723557,Rorb-IRES2-Cre-D,486472847
-38140.5074004,-33942.4336318,-42879.7763878,-45788.9946382,-45786.9946382,Rorb-IRES2-Cre-D,486500736
-24633.7835644,-22947.8592784,,,,Nr5a1-Cre,486510127
-26099.7560081,-28782.0099215,,,,Htr3a-Cre_NO152,486557574
-28966.5708628,-27923.6516901,,,,Cux2-CreERT2,486560376
-19613.8507314,-18969.4605648,,,,Cux2-CreERT2,486753754
-35373.5309403,-35453.8525752,,,,Cux2-CreERT2,486756093
-26616.1263335,-19237.899497,-36526.4122452,-30605.5861165,-30603.5861165,Scnn1a-Tg3-Cre,486893033
-35549.6285289,-38088.4914953,,,,Htr3a-Cre_NO152,486921382
-29379.6697031,-26042.2358825,,,,Htr3a-Cre_NO152,486941367
-17905.1850548,-17105.6569581,-22326.4129752,-22328.3748957,-22326.3748957,Htr3a-Cre_NO152,487158599
-28076.7816251,-30204.0999992,-32716.2996699,-34988.4075777,-34986.4075777,Htr3a-Cre_NO152,487176969
-18725.6105443,-24502.9838815,-19006.4478575,-25904.9626075,-25902.9626075,Pvalb-IRES-Cre,487306716
-36761.2201188,-36518.1973933,,,,Cux2-CreERT2,487353993
-31507.7132911,-29229.030283,-36761.3419458,-40893.8037603,-40891.8037603,Cux2-CreERT2,487358945
-19744.5445712,-19581.0697021,,,,Pvalb-IRES-Cre,487400838
-29661.8101046,-30514.6356651,,,,Pvalb-IRES-Cre,487405644
-27741.8617539,-23297.0481968,-31165.4178278,-34065.4821401,-34063.4821401,Cux2-CreERT2,487445455
-27146.3353261,-27964.3185603,,,,Cux2-CreERT2,487446992
-20717.6209297,-18192.522875,,,,Pvalb-IRES-Cre,487594856
-35385.1614937,-32426.3306919,,,,Cux2-CreERT2,487601493
-25027.2178616,-33882.1438875,,,,Pvalb-IRES-Cre,487638658
-22149.9163419,-22872.9192174,,,,Cux2-CreERT2,487661754
-17350.6650703,-16571.7084341,-28336.7182145,-28264.265568,-28262.265568,Rbp4-Cre_KL100,487663469
-13647.9073601,-9351.38136997,,,,Rbp4-Cre_KL100,487664070
-30132.295999,-26313.9875633,,,,Rbp4-Cre_KL100,487664663
-34462.3094552,-35279.0657418,,,,Pvalb-IRES-Cre,487667205
-27016.3007295,-27757.9816402,,,,Pvalb-IRES-Cre,487668030
-29135.2231033,-25712.4265611,,,,Rbp4-Cre_KL100,488359338
-27688.1860193,-24558.1907295,-32692.7355691,-37471.7635496,-37469.7635496,Rbp4-Cre_KL100,488380827
-40838.5299805,-39801.7149055,-43592.7450455,-47409.0782259,-47407.0782259,Rbp4-Cre_KL100,488419491
-28342.3131338,-27544.391197,-31301.2370796,-40496.4987787,-40494.4987787,Ntsr1-Cre_GN220,488426904
-19414.1076963,-18473.6167126,,,,Ntsr1-Cre_GN220,488430487
-18540.9099926,-11575.2180468,-27364.6009389,-17726.7627129,-17724.7627129,Ntsr1-Cre_GN220,488432250
-28170.9861643,-26809.3260346,,,,Pvalb-IRES-Cre,488440436
-26342.6370213,-24061.3531616,,,,Ntsr1-Cre_GN220,488448839
-21657.1735859,-21888.9467161,-29297.4440691,-28727.4405993,-28725.4405993,Pvalb-IRES-Cre,488501071
-25682.6588544,-31971.6756866,,,,Pvalb-IRES-Cre,488501487
-31751.4630142,-27008.5727165,-37448.629344,-40692.0597973,-40690.0597973,Ntsr1-Cre_GN220,488675026
-15781.5664014,-13201.8082315,-14240.0558703,-26713.4833523,-26711.4833523,Ntsr1-Cre_GN220,488676149
-28382.9938043,-31340.1574912,,,,Sst-IRES-Cre,488677318
-27076.1277951,-27789.2397304,-29597.4303061,-28943.146554,-28941.146554,Sst-IRES-Cre,488677994
-22560.1703784,-21999.2983806,,,,Rbp4-Cre_KL100,488683425
-32896.6899408,-35851.4661512,-33595.3085988,-45156.8370008,-45154.8370008,Htr3a-Cre_NO152,488686369
-24154.3429922,-32876.5744986,,,,Ntsr1-Cre_GN220,488688344
-29785.2981867,-24267.3458543,,,,Rorb-IRES2-Cre-D,488695444
-18773.8790296,-21146.4638553,,,,Pvalb-IRES-Cre,488708322
-22538.9948551,-25889.4329321,,,,Pvalb-IRES-Cre,488770805
-37248.589549,-35227.5624722,,,,Cux2-CreERT2,489259263
-17734.889511,-17550.0174941,,,,Pvalb-IRES-Cre,489719193
-38342.0974423,-39877.3441205,-41599.4077669,-50094.0191442,-50092.0191442,Nr5a1-Cre,489731121
-17150.0308882,-15754.9847435,,,,Cux2-CreERT2,489751692
-33263.6077275,-32608.3931326,-36751.2704894,-45084.0457324,-45082.0457324,Cux2-CreERT2,489751959
-33709.0625521,-35691.7530923,-35348.0318082,-43591.5725845,-43589.5725845,Nr5a1-Cre,489754156
-26767.1956719,-30015.3377326,,,,Nr5a1-Cre,489885173
-36836.0985494,-39081.0995037,,,,Cux2-CreERT2,489887491
-39091.1205999,-37867.808456,,,,Nr5a1-Cre,489888847
-28994.79626,-31049.8192286,,,,Nr5a1-Cre,489888898
-32306.5605607,-29441.8182926,,,,Htr3a-Cre_NO152,489930727
-30724.2065723,-45656.0021334,-30980.6088651,-47687.9079543,-47685.9079543,Htr3a-Cre_NO152,490149337
-37408.3384478,-36137.2863552,,,,Cux2-CreERT2,490170480
-19867.7492407,-15939.1391949,,,,Cux2-CreERT2,490172112
-39779.4407122,-41192.8860462,,,,Sst-IRES-Cre,490173806
-17711.3193875,-14950.8749731,-20795.3398194,-20523.1156451,-20521.1156451,Scnn1a-Tg2-Cre,490205998
-31016.9999635,-27402.6977403,,,,Ntsr1-Cre_GN220,490259231
-39320.220696,-27836.703765,,,,Ntsr1-Cre_GN220,490259892
-29530.1627437,-26656.798581,-35828.6948338,-38837.2524294,-38835.2524294,Ntsr1-Cre_GN220,490263438
-38790.8823474,-36898.4972976,,,,Ntsr1-Cre_GN220,490264167
-37836.7209894,-37483.8942307,-40881.9086646,-47426.1083565,-47424.1083565,Cux2-CreERT2,490267468
-46284.9564384,-40679.5002343,-52355.8474168,-47616.0389464,-47614.0389464,Scnn1a-Tg2-Cre,490283519
-30501.9831549,-26027.5023272,-34599.8621284,-36414.8294467,-36412.8294467,Cux2-CreERT2,490376252
-11790.398402,-14914.4334555,,,,Ntsr1-Cre_GN220,490485142
-25260.0954191,-20717.4631626,,,,Rbp4-Cre_KL100,490558274
-43123.4739185,-41194.706998,-46174.0308261,-49242.5844543,-49240.5844543,Rbp4-Cre_KL100,490601284
-12748.1774411,-12846.1603978,,,,Rorb-IRES2-Cre-D,490612150
-38428.2551612,-37318.5824451,-42424.8931943,-47975.5049315,-47973.5049315,Rbp4-Cre_KL100,490612844
-25457.9764334,-25782.2815272,,,,Rorb-IRES2-Cre-D,490626718
-34971.3263504,-33965.3113119,,,,Rorb-IRES2-Cre-D,490626827
-29172.7391973,-27875.7742139,-33594.5617236,-41461.4012012,-41459.4012012,Ntsr1-Cre_GN220,490718897
-33249.0894863,-29269.0154519,,,,Rbp4-Cre_KL100,490733962
-22712.2962328,-16801.2685869,,,,Rbp4-Cre_KL100,490772223
-27611.8547679,-26556.7854396,,,,Rbp4-Cre_KL100,490779678
-28987.9258546,-23562.8367848,-35177.9950664,-32807.032517,-32805.032517,Rbp4-Cre_KL100,490790207
-37447.7694234,-36411.9768764,,,,Rbp4-Cre_KL100,490916882
-37457.5819866,-36766.0322625,-40586.9729093,-46011.3655165,-46009.3655165,Rbp4-Cre_KL100,490916919
-32301.0658225,-27441.5023689,,,,Rbp4-Cre_KL100,490931049
-28361.8860741,-24439.6077654,-33480.3542347,-34835.6995985,-34833.6995985,Rbp4-Cre_KL100,490982660
-29994.3676275,-32596.8893053,,,,Sst-IRES-Cre,491026389
-40786.217067,-41190.4737908,,,,Sst-IRES-Cre,491029832
-36885.9839375,-34994.935298,,,,Sst-IRES-Cre,491030723
-19453.7646797,-20025.127424,-27255.99388,-26330.7822412,-26328.7822412,Pvalb-IRES-Cre,491038812
-63138.429344,-64097.8866147,,,,Sst-IRES-Cre,497560724
-64646.5011003,-46598.3665026,,,,Rorb-IRES2-Cre-D,497583188
-32383.3304298,-27553.1615393,,,,Rorb-IRES2-Cre-D,497611660
-42242.3230519,-31672.5765701,-51664.9790788,-42536.2818771,-42534.2818771,Rorb-IRES2-Cre-D,500857324
-45817.020076,-37394.2939665,,,,Rorb-IRES2-Cre-D,500859045
-43186.0866633,-39016.7068092,,,,Pvalb-IRES-Cre,500879695
-51837.018267,-39045.7149766,,,,Rorb-IRES2-Cre-D,500894271
-45620.9443677,-39380.6788214,,,,Scnn1a-Tg3-Cre,500964358
-27625.8552267,-20039.1562095,,,,Scnn1a-Tg3-Cre,500964382
-46601.7802352,-50628.1025201,,,,Sst-IRES-Cre,500966656
-72133.2110588,-68327.2469335,,,,Rbp4-Cre_KL100,501014504
-30400.8573056,-26595.3196586,,,,Scnn1a-Tg3-Cre,501023852
-35930.5774324,-37516.2501111,,,,Sst-IRES-Cre,501280518
-64648.6611839,-69983.4444658,,,,Sst-IRES-Cre,501282204
-19811.4090502,-21916.9027137,,,,Ntsr1-Cre_GN220,501562903
-23961.9462656,-20132.283575,,,,Ntsr1-Cre_GN220,501566512
-52834.1435459,-49222.9889751,-50559.8775311,-70330.944275,-70328.944275,Vip-IRES-Cre,501570114
-71170.9706857,-82706.5407205,,,,Sst-IRES-Cre,501730497
-56780.9604571,-48431.2098585,,,,Vip-IRES-Cre,501736631
-29839.0545872,-22563.9528162,,,,Rorb-IRES2-Cre-D,501848315
-40300.5211854,-32759.2299677,,,,Ctgf-2A-dgCre,501891177
-58601.7752921,-42444.0664173,-72202.9686169,-57661.5505916,-57659.5505916,Rorb-IRES2-Cre-D,501895840
-51435.4956462,-55923.6624797,-59058.8702208,-48672.1147859,-48670.1147859,Ctgf-2A-dgCre,501940485
-44956.6058663,-30498.3703741,-54914.7973637,-39007.0038175,-39005.0038175,Rorb-IRES2-Cre-D,501951290
-27917.1943409,-20416.729343,,,,Ctgf-2A-dgCre,501956013
-49955.217886,-41027.7774798,,,,Rorb-IRES2-Cre-D,502120615
-62098.5454407,-55794.5115721,,,,Rorb-IRES2-Cre-D,502143149
-60787.4209122,-39922.1313014,,,,Rorb-IRES2-Cre-D,502144146
-63904.0809857,-59515.8946061,-62155.7166615,-72077.0581165,-72075.0581165,Nr5a1-Cre,502193385
-58752.6777024,-58305.64563,-58193.295429,-71776.8007475,-71774.8007475,Nr5a1-Cre,502245101
-40731.8580099,-32739.5205891,,,,Nr5a1-Cre,502260112
-39812.4198876,-29869.8492258,-43188.7432396,-44616.6360736,-44614.6360736,Nr5a1-Cre,502267531
-54354.1361857,-51575.0046645,,,,Nr5a1-Cre,502269786
-39495.9447259,-35344.5993857,,,,Ctgf-2A-dgCre,502366405
-54394.6002905,-59153.6638082,-63861.1968679,-61595.3041995,-61593.3041995,Sst-IRES-Cre,502382506
-50922.3019641,-45361.4689365,-52543.5000408,-55594.6692608,-55592.6692608,Rorb-IRES2-Cre-D,502574847
-31511.2560222,-24589.0423528,,,,Rorb-IRES2-Cre-D,502647640
-31820.7222708,-26858.1776501,,,,Ctgf-2A-dgCre,502665074
-44945.1983322,-29845.3875935,-51574.8045157,-42016.8830187,-42014.8830187,Cux2-CreERT2,502808270
-50116.8942383,-45250.2003818,,,,Rorb-IRES2-Cre-D,502873181
-68074.9357196,-57148.1426033,-68716.3430035,-71072.0334095,-71070.0334095,Rorb-IRES2-Cre-D,502887600
-50768.4281106,-49214.7978485,,,,Nr5a1-Cre,502978383
-33591.9618681,-21880.4352391,,,,Cux2-CreERT2,502999078
-43918.7143176,-45755.8683425,,,,Pvalb-IRES-Cre,503254105
-45171.9770812,-36052.3762048,,,,Ntsr1-Cre_GN220,503286448
-32881.3104048,-24754.9864499,,,,Ntsr1-Cre_GN220,503517607
-49097.0416744,-44603.2258624,-46014.9371557,-58540.5448608,-58538.5448608,Ntsr1-Cre_GN220,503814817
-27794.4377258,-24352.364424,,,,Htr3a-Cre_NO152,504120613
-25587.9665961,-23560.4672784,-25121.9895652,-30564.2843294,-30562.2843294,Cux2-CreERT2,504567071
-62125.8088006,-73224.9111216,-61982.0401536,-72657.9367256,-72655.9367256,Sst-IRES-Cre,504608602
-54952.2550857,-41143.8922222,-68117.6127056,-48486.694345,-48484.694345,Rorb-IRES2-Cre-D,504615116
-24818.2304931,-18580.8278685,,,,Ctgf-2A-dgCre,504635521
-40571.4827716,-30571.0379082,,,,Cux2-CreERT2,504643398
-56929.8674646,-44868.2598956,,,,Rorb-IRES2-Cre-D,504647603
-44731.2513808,-31514.5248551,,,,Cux2-CreERT2,505200218
-54160.1778929,-52166.7747059,,,,Cux2-CreERT2,505202906
-50109.193365,-40624.8076373,,,,Cux2-CreERT2,505476170
-43475.9451668,-36817.0229292,,,,Cux2-CreERT2,505512874
-40729.873525,-31637.1087531,,,,Nr5a1-Cre,505808144
-52932.6175992,-37882.8164061,,,,Scnn1a-Tg2-Cre,506777471
-52159.3275316,-39263.8992968,,,,Rorb-IRES2-Cre-D,507100117
-63946.6974533,-40014.159803,,,,Rorb-IRES2-Cre-D,507121819
-40540.9340618,-36045.2478203,,,,Scnn1a-Tg2-Cre,507770911
-35048.2758287,-29948.8494895,,,,Ntsr1-Cre_GN220,507914933
-62533.3017942,-62578.5500668,,,,Ntsr1-Cre_GN220,507918877
-41347.8907809,-34366.3010916,,,,Rbp4-Cre_KL100,507996688
-52125.870412,-53354.9390159,,,,Ntsr1-Cre_GN220,508275137
-47742.602936,-36665.3225033,,,,Rbp4-Cre_KL100,508566646
-25454.8498563,-22234.2067374,,,,Rbp4-Cre_KL100,508883033
-28712.6527111,-27005.5056699,,,,Rbp4-Cre_KL100,508887004
-59795.495728,-52421.8101482,-75193.6427539,-69268.619072,-69266.619072,Rbp4-Cre_KL100,508911693
-31998.4530122,-33939.7781264,,,,Ntsr1-Cre_GN220,508980706
-36005.0970742,-36245.3738749,,,,Ntsr1-Cre_GN220,508987256
-56853.3021193,-43342.3305296,-60519.1634825,-57438.4927656,-57436.4927656,Ntsr1-Cre_GN220,509003464
-44380.4545179,-40618.0353586,,,,Pvalb-IRES-Cre,509617624
-24924.4942635,-29485.0891098,,,,Vip-IRES-Cre,509620929
-59014.853885,-44930.568559,-80174.821151,-56232.9014995,-56230.9014995,Ctgf-2A-dgCre,509881736
-44440.928408,-32927.4175667,-47118.3152438,-38616.8495736,-38614.8495736,Ctgf-2A-dgCre,510106222
-36950.5570369,-29623.7355947,,,,Ctgf-2A-dgCre,510114363
-33020.6339829,-26990.316952,,,,Rorb-IRES2-Cre-D,510702728
-51985.458728,-43459.5673902,-59190.1563576,-52129.6634196,-52127.6634196,Ctgf-2A-dgCre,512322162
-35071.7899635,-28249.4882712,,,,Cux2-CreERT2,513510227
-61858.5353246,-56179.6834209,-67620.4515205,-68400.1190263,-68398.1190263,Cux2-CreERT2,513531471
-54507.6817352,-52071.1542152,-54706.7372326,-67997.4360045,-67995.4360045,Cux2-CreERT2,513593674
-38393.7867285,-27151.9862615,-48068.2691037,-36072.8317082,-36070.8317082,Scnn1a-Tg3-Cre,513832252
-28482.8585507,-22682.3191816,,,,Scnn1a-Tg3-Cre,513879001
-59427.2473325,-45574.7645464,,,,Nr5a1-Cre,514530024
-66587.7471716,-39072.0591285,,,,Nr5a1-Cre,514544971
-47985.2294891,-49003.9148559,,,,Vip-IRES-Cre,514767977
-26731.8433092,-23282.6672492,-33265.0617469,-32934.0156315,-32932.0156315,Htr3a-Cre_NO152,514824979
-58207.9790458,-43168.5437543,,,,Scnn1a-Tg3-Cre,515056927
-53357.0657295,-40461.2198059,-53707.4501089,-47592.2593287,-47590.2593287,Scnn1a-Tg3-Cre,515059388
-60838.7894337,-51947.3544819,,,,Scnn1a-Tg3-Cre,515199779
-55042.2774374,-38435.1251802,,,,Scnn1a-Tg3-Cre,515202564
-54776.606864,-47479.487608,,,,Rbp4-Cre_KL100,515249852
-79804.850546,-76738.0574589,,,,Vip-IRES-Cre,515264431
-48552.5611046,-47918.788593,-73307.0326613,-77387.0980877,-77385.0980877,Pvalb-IRES-Cre,515305346
-63541.6653288,-60188.6814643,-62195.9364844,-74818.477961,-74816.477961,Rbp4-Cre_KL100,515511110
-32838.5699707,-33253.9088257,,,,Rbp4-Cre_KL100,515524026
-62650.1457799,-47742.5840199,,,,Cux2-CreERT2,515949222
-34843.9960492,-30005.6038814,,,,Cux2-CreERT2,516906055
-53945.3634944,-42718.3881519,-53554.7991114,-51687.2266632,-51685.2266632,Cux2-CreERT2,516916566
-21393.3030857,-21891.6831697,,,,Ntsr1-Cre_GN220,517077548
-66168.7554482,-67192.7973455,,,,Cux2-CreERT2,517319635
-65765.2035709,-54507.0105515,,,,Scnn1a-Tg2-Cre,517645929
-54011.4639527,-49014.7117398,,,,Scnn1a-Tg2-Cre,517647182
-43896.8767146,-43307.28616,,,,Nr5a1-Cre,517752298
-34758.9618865,-23579.6935992,,,,Rorb-IRES2-Cre-D,517753911
-57703.78239,-47075.4420222,,,,Nr5a1-Cre,517977609
-43220.2511529,-32641.7299123,,,,Scnn1a-Tg2-Cre,517982558
-41715.2266842,-36891.377015,-42478.5603888,-48106.9190637,-48104.9190637,Scnn1a-Tg2-Cre,518238899
-40714.5937749,-29250.7579255,-50974.2554051,-41017.1944021,-41015.1944021,Scnn1a-Tg2-Cre,518271679
-41276.5494207,-29838.3739666,,,,Scnn1a-Tg2-Cre,518290966
-49749.8631187,-50200.5626689,,,,Chat-IRES-Cre-neo,518623704
-47911.2097827,-38522.4550581,-48768.7778653,-58366.3211737,-58364.3211737,Chat-IRES-Cre-neo,518750800
-53417.8002419,-48182.9420907,-58762.2442758,-72040.2626811,-72038.2626811,Chat-IRES-Cre-neo,519220630
-23751.3276522,-25382.0911369,-23638.2490806,-32247.0758416,-32245.0758416,Htr3a-Cre_NO152,519517188
-52754.589848,-52377.196841,-58655.7576406,-62317.1126003,-62315.1126003,Htr3a-Cre_NO152,519549081
-56067.1964178,-55883.6654718,,,,Htr3a-Cre_NO152,519749342
-41340.6879084,-50664.8100516,,,,Htr3a-Cre_NO152,519751607
-25125.5532345,-24476.5970171,,,,Vip-IRES-Cre,520347870
-47211.3451081,-35544.039476,,,,Cux2-CreERT2,521399472
-38825.8617035,-31633.5867778,,,,Cux2-CreERT2,521409057
-39370.544637,-34381.9877978,,,,Cux2-CreERT2,521625948
-27107.4410515,-21058.7879415,,,,Cux2-CreERT2,521938313
-63064.1371837,-44832.6209619,-68531.8433802,-59265.8818991,-59263.8818991,Cux2-CreERT2,521958756
-67792.5938382,-63663.0033696,,,,Htr3a-Cre_NO152,522108467
-25967.2903259,-20999.2442057,,,,Ntsr1-Cre_GN220,522147522
-34102.7727723,-37760.5719909,-31802.3776919,-44602.4298022,-44600.4298022,Ntsr1-Cre_GN220,522152249
-42080.776089,-39142.0504049,,,,Htr3a-Cre_NO152,522257166
-44460.5961728,-40270.4915987,,,,Htr3a-Cre_NO152,522408506
-45283.7341687,-40752.5399065,,,,Vip-IRES-Cre,522418855
-45584.9594818,-27594.7468583,-46097.2781259,-22713.6686393,-22711.6686393,Ctgf-2A-dgCre,522723828
-42301.8877597,-52029.2363095,-40194.1364651,-59466.3788424,-59464.3788424,Vip-IRES-Cre,523205934
-63209.361707,-70326.3055161,,,,Vip-IRES-Cre,523478821
-51400.1286557,-39235.75516,,,,Vip-IRES-Cre,523478869
-62912.2444399,-59130.7875169,,,,Vip-IRES-Cre,524689239
-67847.9878978,-55350.210523,-81533.947337,-69602.9350766,-69600.9350766,Vip-IRES-Cre,524693113
-61796.619813,-57519.1925422,-68645.5154255,-75119.71982,-75117.71982,Vip-IRES-Cre,524876305
-28735.1774731,-22953.003937,,,,Ndnf-IRES2-dgCre,526531616
-48414.5506422,-37737.841388,,,,Ndnf-IRES2-dgCre,526801742
-56362.9275699,-44836.3970828,,,,Ndnf-IRES2-dgCre,526939383
-45692.1684345,-40356.9433904,,,,Ndnf-IRES2-dgCre,526943222
-24549.7379411,-17336.9858206,,,,Ctgf-2A-dgCre,526946319
-66301.3620863,-59209.0751827,,,,Ctgf-2A-dgCre,526950199
-58430.4047519,-32618.377066,,,,Ctgf-2A-dgCre,526951157
-38437.3474059,-29307.2657778,,,,Ndnf-IRES2-dgCre,527089085
-46894.4468983,-38809.8626774,,,,Ndnf-IRES2-dgCre,527095729
-39554.7564692,-29541.997362,-44669.0825211,-47049.8266491,-47047.8266491,Ndnf-IRES2-dgCre,527464013
-51632.748948,-40665.9496833,-55215.4562127,-61868.1925448,-61866.1925448,Ndnf-IRES2-dgCre,527579814
-62974.7979336,-55151.406396,-61078.5278765,-72407.4429772,-72405.4429772,Ndnf-IRES2-dgCre,527869035
-43312.9458467,-32472.2774042,-50231.790354,-35132.6201212,-35130.6201212,Ctgf-2A-dgCre,528501887
-34663.5852069,-26050.2567132,,,,Ctgf-2A-dgCre,530204927
-39957.6375184,-35966.2735795,-36012.7905048,-46107.4583282,-46105.4583282,Ndnf-IRES2-dgCre,530235049
-66953.1953661,-55252.9129595,,,,Ctgf-2A-dgCre,530349764
-50931.5116692,-47719.4585226,,,,Vip-IRES-Cre,531121585
-70690.3340918,-79103.7526527,,,,Chat-IRES-Cre-neo,531342116
-60949.167311,-49198.5631325,-58007.8161879,-57426.1574444,-57424.1574444,Ctgf-2A-dgCre,532355382
-50861.1777504,-34623.6530537,,,,Ctgf-2A-dgCre,532571720
-55205.9533271,-52131.0744483,,,,Sst-IRES-Cre,534141324
-72853.408854,-57850.6308197,,,,Ctgf-2A-dgCre,534524026
-46437.4957355,-40747.6513302,,,,Vip-IRES-Cre,535728342
-19838.1111757,-18571.7404509,,,,Ntsr1-Cre_GN220,539742766
-51968.1871297,-53112.293472,,,,Chat-IRES-Cre-neo,553219924
-46439.3357101,-44452.3224561,,,,Chat-IRES-Cre-neo,553541110
-34137.3720129,-29183.7516036,,,,Nkx2-1-CreERT2,554807988
-66731.3512108,-67413.5638866,,,,Chrna2-Cre_OE25,555060623
-54546.4346525,-53898.0993207,,,,Chrna2-Cre_OE25,555251867
-57631.3886098,-64623.9783689,,,,Chrna2-Cre_OE25,555263276
-47352.7043731,-47134.5171152,-52088.7885464,-51313.0382589,-51311.0382589,Chrna2-Cre_OE25,555898896
-41970.3890476,-31271.954964,,,,Chrna2-Cre_OE25,556356342
-50665.7339294,-36546.4264117,,,,Chrna2-Cre_OE25,556363725
-45102.1885873,-43006.4119432,-45766.8489932,-50315.9678262,-50313.9678262,Chrna2-Cre_OE25,556369531
-55053.6914955,-52544.4475772,,,,Chat-IRES-Cre-neo,556968207
-51951.2258139,-45813.4110979,,,,Chat-IRES-Cre-neo,557261437
-48276.6526526,-47113.8028475,,,,Chat-IRES-Cre-neo,560889670
-61735.6514372,-59671.0982453,,,,Chat-IRES-Cre-neo,560924223
-46037.65439,-42777.5108163,,,,Nkx2-1-CreERT2,561325425
-51644.0177195,-51965.1417689,,,,Nkx2-1-CreERT2,561329890
-53242.5371766,-47753.6228523,,,,Nkx2-1-CreERT2,561517025
-52105.1025066,-42268.4377896,-45709.3681534,-54178.8347217,-54176.8347217,Nkx2-1-CreERT2,561519381
-49083.6377967,-41548.9097759,,,,Nkx2-1-CreERT2,561520050
-36896.9772529,-33742.9484856,-32181.6751492,-43270.0637435,-43268.0637435,Vip-IRES-Cre,561934585
-50714.9586332,-39851.1051068,,,,Chrna2-Cre_OE25,562381417
-58957.0773584,-61664.0158725,,,,Chrna2-Cre_OE25,562385794
-60112.7522833,-50780.3534822,-78049.9976963,-72670.9248372,-72668.9248372,Vip-IRES-Cre,562535995
-46177.5002486,-45121.1382918,,,,Nkx2-1-CreERT2,563373346
-38773.5446858,-32135.4871453,,,,Nkx2-1-CreERT2,563380422
-51963.787445,-51722.5257092,,,,Chat-IRES-Cre-neo,563535101
-49029.3803215,-41033.1286712,,,,Nkx2-1-CreERT2,563620254
-42989.0518396,-53236.5101024,-42920.9172717,-53204.7471384,-53202.7471384,Ndnf-IRES2-dgCre,564346637
-66712.412541,-62872.2235884,-76134.3692283,-79252.5161762,-79250.5161762,Ndnf-IRES2-dgCre,565778331
-46764.8965387,-38237.2372277,,,,Nkx2-1-CreERT2,566304697
-41736.9533819,-34689.4932687,-51997.8861167,-50994.6193521,-50992.6193521,Nkx2-1-CreERT2,566305266
-56535.2818238,-45723.4616884,,,,Chrna2-Cre_OE25,566460800
-51109.7503711,-55609.2837079,-71908.5942378,-68976.3533294,-68974.3533294,Chrna2-Cre_OE25,566463606
-35311.8572406,-35305.8833176,,,,Chrna2-Cre_OE25,566466395
-71049.0247652,-63480.9411835,,,,Chrna2-Cre_OE25,566517779
-63437.0590408,-47679.818769,,,,Nkx2-1-CreERT2,566541912
-59031.2917869,-52126.7704024,,,,Nkx2-1-CreERT2,566559909
-28385.7213072,-23761.4890924,-26315.1007858,-30075.5936404,-30073.5936404,Nkx2-1-CreERT2,566563603
-37624.4601201,-40582.7124048,-36819.9076346,-49454.6300058,-49452.6300058,Chrna2-Cre_OE25,566671538
-46710.3406503,-36298.3393484,,,,Nkx2-1-CreERT2,566673170
-25654.2009934,-22569.6374574,,,,Nkx2-1-CreERT2,566760952
-29585.7976443,-30411.3173602,-34629.1028512,-34752.8591253,-34750.8591253,Chrna2-Cre_OE25,566761793
-68738.1488749,-68116.5893564,,,,Chrna2-Cre_OE25,566991946
-64159.2245939,-59024.8369974,,,,Nkx2-1-CreERT2,567029686
-43488.3957027,-45428.1261689,-58071.6249941,-58326.4605498,-58324.4605498,Chrna2-Cre_OE25,567266985
-84586.9339716,-87760.6411324,,,,Chrna2-Cre_OE25,567320213
-36483.4366172,-34539.1685561,-43595.6809382,-40456.0376751,-40454.0376751,Chrna2-Cre_OE25,567354967
-43878.9059124,-35270.511542,-51692.4934446,-48350.2017969,-48348.2017969,Chrna2-Cre_OE25,567399060
-36089.5532234,-31417.6582081,,,,Chrna2-Cre_OE25,569469018
-48280.9261521,-46084.3877427,-48368.6267208,-57050.7247058,-57048.7247058,Chrna2-Cre_OE25,569477234
