,specimen_id,cre,excitation,ev_LIF,ev_LIFR,ev_LIFASC,ev_LIFRASC,ev_LIFRASCAT,1-2,1-3,1-4,1-5,2-3,2-4,2-5,3-4,3-5,4-5
99,569477234,Chrna2-Cre_OE25,inhibitory,78.6103836506,73.2423814469,92.0074709074,92.2491390456,92.8242734482,5.36800220377,-13.3970872568,-13.6387553949,-14.2138897976,-18.7650894605,-19.0067575987,-19.5818920014,-0.241668138176,-0.816802540821,-0.575134402645
100,479508018,Rorb-IRES2-Cre-D,excitatory,74.1487967511,71.9441684522,77.2669354878,77.4301749732,77.6090948073,2.20462829894,-3.11813873675,-3.28137822206,-3.4602980562,-5.32276703569,-5.486006521,-5.66492635514,-0.163239485309,-0.342159319446,-0.178919834137
101,504643398,Cux2-CreERT2,excitatory,62.5242283378,,73.7498089546,,,,-11.2255806168,,,,,,,,
102,476764144,Sst-IRES-Cre,inhibitory,33.8075316798,,17.4534958085,,,,16.3540358713,,,,,,,,
103,526951157,Ctgf-2A-dgCre,excitatory,69.8413791999,,52.6733821122,,,,17.1679970877,,,,,,,,
104,397353539,Nr5a1-Cre,excitatory,70.6713379929,,68.0552450155,,,,2.61609297745,,,,,,,,
105,479225080,Rorb-IRES2-Cre-D,excitatory,57.2843553949,65.1274348097,51.119609766,55.2510099913,55.3877999265,-7.84307941484,6.16474562889,2.03334540361,1.8965554684,14.0078250437,9.87642481845,9.73963488324,-4.13140022528,-4.26819016049,-0.136789935213
106,490283519,Scnn1a-Tg2-Cre,excitatory,56.6371515844,68.4824835367,65.7003254092,65.5117442876,66.015178404,-11.8453319524,-9.06317382478,-8.87459270322,-9.37802681965,2.78215812757,2.97073924913,2.4673051327,0.188581121558,-0.314852994867,-0.503434116425
107,570459682,Chat-IRES-Cre-neo,inhibitory,66.3788582015,,60.8245064903,,,,5.55435171117,,,,,,,,
108,515202564,Scnn1a-Tg3-Cre,excitatory,66.6341604023,,55.6118789362,,,,11.0222814661,,,,,,,,
109,481127348,Pvalb-IRES-Cre,inhibitory,95.0352888072,,96.4346353653,,,,-1.3993465581,,,,,,,,
110,484770879,Rorb-IRES2-Cre-D,excitatory,85.080602245,,87.3279007472,,,,-2.24729850219,,,,,,,,
111,504608602,Sst-IRES-Cre,inhibitory,55.9981850145,54.4721165014,55.9800431891,56.0600091603,49.5838471149,1.52606851309,0.0181418254622,-0.0618241457831,6.41433789966,-1.50792668763,-1.58789265888,4.88826938657,-0.0799659712453,6.3961960742,6.47616204544
112,566305266,Nkx2-1-CreERT2,inhibitory,94.4043130486,96.0219329067,92.1302737976,94.2894883715,93.7204152681,-1.61761985811,2.27403925099,0.114824677111,0.683897780478,3.8916591091,1.73244453522,2.30151763859,-2.15921457388,-1.59014147051,0.569073103368
113,490205998,Scnn1a-Tg2-Cre,excitatory,74.4947447219,61.1070759852,75.1460156326,75.1929663405,77.5898924347,13.3876687367,-0.651270910723,-0.698221618619,-3.09514771277,-14.0389396474,-14.0858903553,-16.4828164494,-0.0469507078953,-2.44387680205,-2.39692609415
114,480273887,Rorb-IRES2-Cre-D,excitatory,57.4946680197,57.2252703829,35.3588861747,51.0508473319,50.4587538715,0.269397636776,22.135781845,6.44382068782,7.03591414817,21.8663842082,6.17442305104,6.7665165114,-15.6919611572,-15.0998676968,0.592093460354
115,481093525,Pvalb-IRES-Cre,inhibitory,97.3887094482,,97.6012613016,,,,-0.212551853357,,,,,,,,
116,501570114,Vip-IRES-Cre,inhibitory,69.5124643592,70.3661086583,76.2023175018,83.0584926609,82.4942018791,-0.853644299181,-6.68985314261,-13.5460283017,-12.98173752,-5.83620884343,-12.6923840025,-12.1280932208,-6.85617515911,-6.29188437735,0.56429078176
117,471789504,Ntsr1-Cre_GN220,excitatory,74.0065204028,,87.1823330004,,,,-13.1758125976,,,,,,,,
118,500966656,Sst-IRES-Cre,inhibitory,60.6488382454,,73.135623846,,,,-12.4867856007,,,,,,,,
119,482690728,Sst-IRES-Cre,inhibitory,93.5669929582,,93.3308948812,,,,0.236098077018,,,,,,,,
120,480778441,Rorb-IRES2-Cre-D,excitatory,54.4340667766,,46.7107927983,,,,7.72327397829,,,,,,,,
121,514767977,Vip-IRES-Cre,inhibitory,72.3551890391,,77.4013305672,,,,-5.04614152801,,,,,,,,
122,480999763,Htr3a-Cre_NO152,inhibitory,83.4127336401,81.0262800351,83.2589386895,87.0285375944,87.1590588737,2.38645360497,0.153794950565,-3.61580395433,-3.74632523367,-2.2326586544,-6.0022575593,-6.13277883863,-3.7695989049,-3.90012018423,-0.130521279333
123,517319635,Cux2-CreERT2,excitatory,79.3507883762,,79.6092740055,,,,-0.258485629276,,,,,,,,
124,579981789,Ndnf-IRES2-dgCre,inhibitory,65.0067991259,61.6222129474,73.312517338,75.8872529371,81.4108425499,3.38458617843,-8.30571821214,-10.8804538113,-16.404043424,-11.6903043906,-14.2650399897,-19.7886296025,-2.57473559911,-8.09832521188,-5.52358961277
125,471131311,Rbp4-Cre_KL100,excitatory,76.6404025696,70.6938298302,71.3684914607,75.8282719027,77.478179334,5.94657273946,5.27191110888,0.812130666919,-0.837776764372,-0.674661630578,-5.13444207254,-6.78434950383,-4.45978044196,-6.10968787325,-1.64990743129
126,485579168,Rbp4-Cre_KL100,excitatory,68.1164799338,71.1068867428,59.7770528786,69.6882169452,73.1308283924,-2.99040680894,8.33942705519,-1.57173701143,-5.01434845856,11.3298338641,1.4186697975,-2.02394164962,-9.91116406662,-13.3537755137,-3.44261144713
127,325919795,Rbp4-Cre_KL100,excitatory,68.1092091158,,57.2178506605,,,,10.8913584553,,,,,,,,
128,510106222,Ctgf-2A-dgCre,excitatory,70.3026857002,55.9803554026,77.9021274142,78.4225156822,76.1768189639,14.3223302976,-7.59944171391,-8.11982998199,-5.87413326362,-21.9217720115,-22.4421602796,-20.1964635612,-0.520388268075,1.72530845029,2.24569671837
129,468120757,Scnn1a-Tg3-Cre,excitatory,76.748319917,70.1197077393,72.0054333341,73.2665408945,,6.62861217771,4.74288658285,3.48177902245,,-1.88572559486,-3.14683315526,,-1.26110756039,,
130,526950199,Ctgf-2A-dgCre,excitatory,50.0644275133,,46.8570893014,,,,3.20733821199,,,,,,,,
131,569730838,Chrna2-Cre_OE25,inhibitory,45.2902874444,,34.9399046909,,,,10.3503827535,,,,,,,,
132,487358945,Cux2-CreERT2,excitatory,68.9221518277,52.985767897,64.6050645972,71.1921061873,74.8655181688,15.9363839306,4.3170872305,-2.26995435968,-5.9433663411,-11.6192967001,-18.2063382903,-21.8797502717,-6.58704159018,-10.2604535716,-3.67341198142
133,491030723,Sst-IRES-Cre,inhibitory,82.5090071231,,85.5247853203,,,,-3.01577819726,,,,,,,,
134,467003163,Rorb-IRES2-Cre-D,excitatory,70.5833593669,62.2210105538,87.6284202391,87.307510295,87.3408196659,8.36234881317,-17.0450608721,-16.7241509281,-16.7574602989,-25.4074096853,-25.0864997413,-25.1198091121,0.320909944015,0.287600573198,-0.0333093708163
135,323777372,Scnn1a-Tg3-Cre,excitatory,66.768280347,,61.5655295007,,,,5.20275084633,,,,,,,,
136,476056333,Scnn1a-Tg2-Cre,excitatory,60.9394971506,,53.79240242,,,,7.14709473063,,,,,,,,
137,557261437,Chat-IRES-Cre-neo,inhibitory,76.0190365177,,83.8361484575,,,,-7.81711193977,,,,,,,,
138,467831649,Scnn1a-Tg2-Cre,excitatory,63.5291449577,,63.458740264,,,,0.0704046936893,,,,,,,,
139,565778331,Ndnf-IRES2-dgCre,inhibitory,77.889024369,76.1616251714,61.3295681009,74.441958526,82.3994805815,1.72739919763,16.5594562681,3.44706584298,-4.5104562125,14.8320570705,1.71966664535,-6.23785541012,-13.1123904252,-21.0699124806,-7.95752205547
140,318556138,Pvalb-IRES-Cre,inhibitory,94.7177005953,93.800116377,96.9477684722,96.912027546,96.7283873636,0.917584218299,-2.23006787686,-2.19432695074,-2.01068676827,-3.14765209516,-3.11191116904,-2.92827098657,0.0357409261196,0.219381108592,0.183640182473
141,476457450,Nr5a1-Cre,excitatory,39.9220542825,,56.5634010091,,,,-16.6413467266,,,,,,,,
142,476053392,Rorb-IRES2-Cre-D,excitatory,79.7278844692,,69.8162578486,,,,9.91162662059,,,,,,,,
143,475057898,Sst-IRES-Cre,inhibitory,89.0318258577,89.7322403479,82.0358034882,86.6682527767,85.941598697,-0.700414490191,6.99602236953,2.36357308098,3.0902271607,7.69643685973,3.06398757117,3.79064165089,-4.63244928855,-3.90579520883,0.726654079721
144,502887600,Rorb-IRES2-Cre-D,excitatory,64.5109547125,59.6727835859,55.5699828332,55.8906114689,57.657111049,4.8381711266,8.94097187929,8.62034324357,6.85384366354,4.1028007527,3.78217211697,2.01567253694,-0.320628635726,-2.08712821575,-1.76649958002
145,485912047,Cux2-CreERT2,excitatory,68.7120043608,,78.3661997744,,,,-9.65419541352,,,,,,,,
146,480268803,Rorb-IRES2-Cre-D,excitatory,63.4710570218,68.9954183634,62.0202577109,69.2130727737,70.9150026755,-5.52436134157,1.45079931098,-5.74201575181,-7.44394565369,6.97516065255,-0.217654410244,-1.91958431212,-7.19281506279,-8.89474496467,-1.70192990188
147,486893033,Scnn1a-Tg3-Cre,excitatory,60.0823868064,64.5791074829,53.6978827345,71.7214906289,59.4160905772,-4.49672067647,6.38450407192,-11.6391038224,0.666296229197,10.8812247484,-7.14238314594,5.16301690567,-18.0236078943,-5.71820784272,12.3054000516
148,513593674,Cux2-CreERT2,excitatory,77.9809413221,74.4573222952,77.6653656234,83.0459398201,83.9618310046,3.52361902684,0.315575698708,-5.06499849807,-5.98088968249,-3.20804332814,-8.58861752491,-9.50450870934,-5.38057419678,-6.2964653812,-0.915891184427
149,322761772,Rorb-IRES2-Cre-D,excitatory,59.8065898149,,72.6505130574,,,,-12.8439232426,,,,,,,,
150,475622793,Htr3a-Cre_NO152,inhibitory,63.2904197743,56.4614900755,91.9828268834,91.9030781661,91.8344767021,6.82892969879,-28.6924071091,-28.6126583918,-28.5440569278,-35.5213368079,-35.4415880905,-35.3729866266,0.0797487173522,0.148350181328,0.0686014639761
151,515056927,Scnn1a-Tg3-Cre,excitatory,56.6700969426,,67.8324799509,,,,-11.1623830083,,,,,,,,
152,521938313,Cux2-CreERT2,excitatory,71.4191698687,,76.3430217088,,,,-4.92385184006,,,,,,,,
