specimen_ID,cre,excitation,has_reset_rules,tau,ri,vrest,threshold_i_long_square,threshold_v_long_square,peak_v_long_square,fast_trough_v_long_square,trough_v_long_square,upstroke_downstroke_ratio_long_square,upstroke_downstroke_ratio_short_square,sag,avg_isi,f_i_curve_slope,latency,adaptation,max_burstiness_across_sweeps
322297406,Ntsr1-Cre_GN220,excitatory,TRUE,19.45236835,183.7500334,-78.25349426,70,-36.71875381,35.43750381,-46.46875,-56.81250381,3.796736898,3.486631414,0.040837564,94.6985,0.194509346,0.03979,0.050635845,0.396002263
521409057,Cux2-CreERT2,excitatory,TRUE,12.78155391,76.40628517,-79.43108368,210,-38.78125,49.71875381,-46.84375381,-54.15625,3.940399628,3.927805583,0.052710429,102.0725,0.1175,0.07214,0.027312414,0
561519381,Nkx2-1-CreERT2,inhibitory,TRUE,8.413394444,150.6250054,-73.65138245,150,-33.59375,11.31250095,-51.125,-54.12500381,2.955254706,2.427816527,0.020873465,56.09142857,0.204037273,0.19982,-0.021571759,0
482773968,Htr3a-Cre_NO152,inhibitory,TRUE,7.661363258,103.4373865,-71.76859283,209.9999847,-31.46875191,15.34375095,-51.00000381,-54.37500381,3.088937786,2.408116415,0.032480493,109.526875,0.128571414,0.079295,-0.008477566,0
321893798,Nr5a1-Cre,excitatory,TRUE,24.27927705,186.8750006,-75.24223328,90,-33.5625,35.90625,-47.9375,-54.40625,3.142356624,3.401117846,0.020291815,90.435,0.12183908,0.05537,0.110505779,0.246030429
475580568,Sst-IRES-Cre,inhibitory,TRUE,10.87097893,165.8035666,-73.29464722,120.0000076,-32.3125,32.875,-59.78125381,-59.93750381,1.500611803,1.617939408,0.114712544,23.14095238,0.734448891,0.024905,0.001488413,0
488448839,Ntsr1-Cre_GN220,excitatory,TRUE,14.94304281,147.4999189,-74.17324829,90,-47.09375381,45.96875381,-55.81250381,-58.03125381,2.655570736,2.751143081,0.137995809,51.0925,0.348521141,0.0266,0.023707307,0.199701937
488695444,Rorb-IRES2-Cre-D,excitatory,TRUE,15.79110166,96.40625119,-77.09041595,200,-36.75,42.90625,-45.6875,-55.87500381,3.594975277,3.530516662,0.128462821,124.3821429,0.095920832,0.06746,0.052263777,0.338697712
327962063,Htr3a-Cre_NO152,inhibitory,TRUE,15.78023149,279.0625095,-73.48133087,50,-40.87500381,21.375,-52.50000381,-53.71875,2.994379114,2.865692067,0.101829849,29.42242424,0.457671958,0.021625,0.016399263,0.173462476
517977609,Nr5a1-Cre,excitatory,TRUE,25.05025796,193.4373528,-74.21207428,70,-36.34375381,39.3125,-47.43750381,-53.78125381,3.420410213,3.760698875,0.024723914,247.38,0.176775148,0.11532,0.218844401,0.16858497
567320213,Chrna2-Cre_OE25,inhibitory,TRUE,28.26458419,286.7185473,-66.97903442,50,-42.28125,31.75000191,-55.53125381,-55.56250381,1.654964713,1.660537569,0.059021648,38.42,0.342829939,0.02302,0.244985703,0
486146717,Cux2-CreERT2,excitatory,TRUE,21.97689241,231.0811724,-78.20093536,70,-33.06250381,33.59375,-45.0625,-55.34375,4.114900527,4.085131586,0.02725506,175.1916667,0.100645584,0.10397,0.212369051,0
320639930,Rorb-IRES2-Cre-D,excitatory,TRUE,21.03018886,169.9998826,-78.52914429,130,-36.21875,38.53125,-50.3125,-54.53125,4.147379155,4.296803327,0.012931908,124.3866667,0.111904766,0.044125,0.174034525,0.216779279
501736631,Vip-IRES-Cre,inhibitory,TRUE,9.160502879,111.0937074,-71.43651581,249.9999847,-44.71875381,28.15625,-50.5,-51.96875381,3.724552975,3.441716803,0.108885497,,0.217021259,0.01254,,0.263076527
476751360,Sst-IRES-Cre,inhibitory,TRUE,8.581867558,167.9688841,-74.12104797,230,-39.59375381,5.15625,-57.21875381,-57.40625381,1.291672275,1.280802467,0.080467135,5.275,0.682123966,0.006605,,0
490264167,Ntsr1-Cre_GN220,excitatory,TRUE,15.75854954,145.6248909,-69.39719391,110,-35.1875,45.875,-47.25000381,-53.71875381,2.484417006,3.371986111,0.095529489,83.18,0.156885513,0.031845,,0.231361231
489930727,Htr3a-Cre_NO152,inhibitory,TRUE,6.911768175,148.750037,-71.99160767,90,-46.1875,32.46875,-55.68750381,-55.78125381,2.832034842,2.917908917,0.129600585,35.725,0.307341282,0.010725,0.037001045,0
328549885,Sst-IRES-Cre,inhibitory,TRUE,44.05248629,288.2812619,-62.36804962,29.99999809,-40.31250381,34.625,-58.40625381,-58.46875,2.221898712,2.379182175,0.043056425,151.8816667,0.062824675,0.0256,0.16775632,0.223506992
480705931,Rorb-IRES2-Cre-D,excitatory,TRUE,35.07260671,323.2813776,-71.52746582,110,-27.65625191,31.37500191,-42,-50.15625,2.587949712,2.567883943,0.021334965,,0.042156866,0.045045,,0.558705768
515511110,Rbp4-Cre_KL100,excitatory,TRUE,30.7516701,258.2813501,-67.62137604,70,-34.34375381,39.0625,-44.21875381,-50.96875,2.97633931,3.407371856,0.088392526,67.14,0.125284091,0.03384,,0.409788694
488501487,Pvalb-IRES-Cre,inhibitory,TRUE,6.896793709,168.1249589,-60.38869858,150,-36.375,28.06250191,-66.40625,-66.5,1.119716503,1.190609211,0.03994865,8.66,0.391667501,0.00376,,0
484515166,Cux2-CreERT2,excitatory,TRUE,18.09592835,161.2500101,-70.36205292,110,-42.00000381,40.84375,-48.93750381,-52.59375381,3.694913507,3.425864865,0.0582559,,0.196097862,0.05955,,0.170642555
464198958,Sst-IRES-Cre,inhibitory,TRUE,23.58965443,358.3533764,-66.24107361,20,-48.09375,39.375,-67.40625,-67.65625,2.350017406,2.262525011,0.123362198,42.8673913,0.325524472,0.01323,0.008007519,0
569810649,Vip-IRES-Cre,inhibitory,TRUE,19.5578409,204.6873868,-63.26454163,50,-39.625,35.09375,-51.09375381,-53.28125,3.463248076,3.479512098,0.113529749,33.52551724,0.390799492,0.01534,0.012669597,0.117592593
487667205,Pvalb-IRES-Cre,inhibitory,TRUE,6.778162521,111.2500802,-72.48322296,249.9999847,-38.125,11.59375095,-62.40625381,-62.46875381,1.157590954,1.405788056,0.009858523,12.24142857,0.519999949,0.00885,0.021280729,0
524693113,Vip-IRES-Cre,inhibitory,TRUE,11.50731136,272.3437846,-65.7026062,29.99999809,-44.31250381,26.78125191,-49.90625381,-53.65625381,3.348469747,3.331421476,0.079949223,28.11828571,0.539961382,0.01114,0.021303754,0.269709544
490626827,Rorb-IRES2-Cre-D,excitatory,TRUE,26.55531572,144.3750113,-79.61817932,130,-43.875,32.25000381,-52.21875381,-55.65625381,3.976624067,4.601566983,0.048613124,85.25555556,0.125000005,0.028605,0.065743495,0.133818266
502260112,Nr5a1-Cre,excitatory,TRUE,31.30028135,163.5938585,-79.18946838,170,-36.9375,39.75000381,-50.40625,-54,3.916668006,4.300978549,0.029149586,66.17285714,0.24998507,0.03964,0.012244375,0.118501529
485608017,Rbp4-Cre_KL100,excitatory,TRUE,17.60319118,144.5312202,-79.95320129,170,-46.34375,33.09375,-53.28125,-57.78125381,4.024285544,3.876813079,0.055736613,94.895,0.139383318,0.045505,0.088154532,0
324065524,Rorb-IRES2-Cre-D,excitatory,TRUE,24.7832393,301.5624881,-66.18519592,70,-36.78125,32.50000381,-49.84375,-52.125,2.624051499,2.986480909,0.020547695,40.79229167,0.308342023,0.02068,0.015070633,0.215640426
483101699,Cux2-CreERT2,excitatory,TRUE,15.21713024,117.9686338,-78.13226318,150,-34.78125,47.53125,-45.15625,-53.96875381,4.06783286,4.076768564,0.071093254,88.649,0.127967101,0.05405,0.022854224,0.283688449
490718897,Ntsr1-Cre_GN220,excitatory,TRUE,14.84732528,115.625076,-69.56981659,290,-32.09375381,29.12500191,-46.09375,-46.15625381,2.029551502,2.475479501,0.022485103,66.655,0.109722215,0.030765,0.21948841,0
501956013,Ctgf-2A-dgCre,excitatory,TRUE,18.67107255,99.06257689,-75.14334106,130,-39.75000381,40.03125,-49.40625381,-57.59375,4.061537003,4.034912342,0.02794254,151.652,0.107445203,0.08578,0.027846549,0
475517090,Sst-IRES-Cre,inhibitory,TRUE,19.72991612,271.093756,-81.6468811,40,-48.90625,36.125,-66.21875763,-66.43750763,1.74967715,1.791804568,0.082920291,45.41238095,0.4836,0.03293,0.021023601,0
577369606,Chat-IRES-Cre-neo,inhibitory,TRUE,11.78834833,115.7812476,-75.48194885,170,-34.53125,32.625,-52.06250381,-52.12500381,2.542220008,3.095220601,0.069769837,,0.010199387,0.01932,,0
501023852,Scnn1a-Tg3-Cre,excitatory,TRUE,16.58341445,162.9688293,-78.25927734,90,-35.875,39.59375381,-46.09375,-51.06250381,3.541723281,3.378423808,0.030404558,55.8575,0.126190476,0.04898,0.021331101,0.158668396
527579814,Ndnf-IRES2-dgCre,inhibitory,TRUE,4.763882731,82.65628666,-76.63528442,230,-36.6875,26.90625191,-49.9375,-52.03125381,3.979260402,2.575332244,0.044305298,52.40470588,0.328124995,0.08436,0.005302599,0
470098860,Scnn1a-Tg3-Cre,excitatory,TRUE,26.75629188,179.6874702,-80.12949371,100,-42.28125,35.1875,-54.09375381,-60.65625381,3.27833412,3.71275261,0.032512009,61.05266667,0.227150547,0.037945,0.028417226,0.215776816
567399060,Chrna2-Cre_OE25,inhibitory,TRUE,25.93443922,160.625115,-74.51886749,110,-36.34375381,41.18750381,-46.4375,-53.1875,2.978295317,3.018120662,0.18678844,93.488,0.107670461,0.05748,0.038249977,0.284842568
510114363,Ctgf-2A-dgCre,excitatory,TRUE,12.54131007,101.5624255,-74.60412598,270,-38.03125,35.5625,-46.90625,-48.96875,4.143106031,4.521256913,0.029660573,89.7,0.069185423,0.0465,0.307380598,0
327706437,Htr3a-Cre_NO152,inhibitory,TRUE,16.37832629,273.9062607,-72.97229767,70,-31.00000191,28.12500191,-52.53125,-53.125,2.782034114,3.052616507,0.127086595,27.65375,0.313970588,0.01964,0.118105002,0
489887491,Cux2-CreERT2,excitatory,TRUE,12.37989494,108.4375381,-72.26105499,209.9999847,-37.62500381,40.4375,-46.96875,-53.56250381,4.214050119,3.959663306,0.094803244,79.89,0.06707851,0.03829,0.227813243,0.141957862
508887004,Rbp4-Cre_KL100,excitatory,TRUE,34.12453009,267.968744,-80.16756439,70,-35.03125,33.59375,-48.15625381,-57.03125,2.771787704,2.887080068,0.105482265,82.904,0.122536873,0.0343,0.173939331,0.371296491
484737013,Scnn1a-Tg2-Cre,excitatory,TRUE,20.5879705,140.4687911,-75.90489197,110,-31.09375191,31.5,-44.15625381,-52.90625381,3.857287975,4.326086535,0.054803193,131.1225,0.166258185,0.090405,0.084645718,0
336676216,Pvalb-IRES-Cre,inhibitory,TRUE,5.048134078,100.9375006,-82.91417694,260,-31.65625,10.84375,-55.8125,-55.90625,1.236772062,1.361826543,0.023961663,9.653333333,0.381479758,0.011,0.030534471,0
485466109,Sst-IRES-Cre,inhibitory,TRUE,13.75795771,147.656247,-65.50304413,170,-32.09375381,13.21875,-45.96875381,-46.15625381,2.026000148,1.818157779,0.117103964,118.3971429,0.307589291,0.02369,0.048708825,0
516906055,Cux2-CreERT2,excitatory,TRUE,7.14909643,82.96882361,-73.07324982,270,-31.65625,10.87500095,-53.125,-53.21875381,1.405810278,1.657335739,0.038716335,13.63388889,0.900601872,0.0124,0.001097406,0
484738748,Scnn1a-Tg2-Cre,excitatory,TRUE,28.80585114,208.281219,-74.98111725,50,-40.81250381,20.0625,-46.06250381,-50.21875381,2.958321485,2.901080818,0.015519354,43.84880952,0.348888889,0.05157,0.017026569,0.180120813
486132712,Rbp4-Cre_KL100,excitatory,TRUE,18.69657885,119.5535734,-68.14337158,90,-39.625,47.59375381,-46.40625,-53.21875381,3.374929973,3.016887811,0.168598279,74.01583333,0.200632929,0.04909,0.034840483,0.44705781
322246422,Sst-IRES-Cre,inhibitory,TRUE,13.35469316,203.906253,-75.63542175,90,-36.1875,18.1875,-55.71875,-55.90625,1.598512456,1.646512375,0.040834833,78.59666667,0.356932773,0.051595,0.18409586,0
505202906,Cux2-CreERT2,excitatory,TRUE,17.27331307,150.4687518,-75.28813171,130,-33.84375381,38.40625381,-47.53125,-54.875,3.801986929,4.254835049,0.019633673,84.175,0.111323543,0.04478,0.062988395,0.119891928
508980706,Ntsr1-Cre_GN220,excitatory,TRUE,15.80922291,144.0625787,-78.93417358,330,-33.53125381,26,-47.90625381,-48,2.256931231,2.806870772,0.102740124,,0.015530305,0.01932,,0
313862134,Sst-IRES-Cre,inhibitory,TRUE,11.33023795,219.2187458,-74.11423492,110,-33.37500381,22.4375,-62.59375,-62.8125,1.47123336,1.801099764,0.065339506,18.21351852,0.739600889,0.01245,0.003207561,0
517647182,Scnn1a-Tg2-Cre,excitatory,TRUE,32.53754157,237.5001162,-69.44366455,29.99999809,-34.28125,33.1875,-44.03125,-56.875,2.524917084,2.640757256,0.038398076,54.34705882,0.174864863,0.0479,0.01353221,0.169677648
486108147,Cux2-CreERT2,excitatory,TRUE,21.52857417,171.0939556,-76.18082428,110,-37.21875381,39.0625,-48.03125,-53.15625381,3.926669384,4.223584768,0.031834062,90.917,0.195067788,0.05846,0.050769741,0.104492479
325480372,Scnn1a-Tg2-Cre,excitatory,TRUE,23.33545273,122.3437116,-71.6550293,110,-40.03125,38.1875,-47,-55.03125,3.454355791,3.794998608,0.059771433,132.15625,0.099348534,0.069205,0.10457119,0
321923492,Nr5a1-Cre,excitatory,TRUE,19.75439534,195.703119,-77.22776794,110,-31.28125191,43.5625,-47.4375,-52.50000381,3.267011974,2.810490921,0.04326345,53.24833333,0.146420843,0.032255,0.057665334,0.858665614
397354239,Nr5a1-Cre,excitatory,TRUE,18.73342728,174.2188483,-73.7013092,90,-35.25,32,-48.53125381,-58.4375,2.959471099,3.406350731,0.063827537,69.74307692,0.218259542,0.040105,0.043409621,0.171834367
490626718,Rorb-IRES2-Cre-D,excitatory,TRUE,15.31345859,154.3749571,-78.72344208,209.9999847,-38.90625,44.71875381,-53.90625,-54.12500381,3.775242196,4.135926998,0.008762905,80.324,0.135750237,0.025485,0.152610684,0
478949560,Pvalb-IRES-Cre,inhibitory,TRUE,9.866438223,178.5937548,-71.85910034,150,-35.3125,9.09375,-60.87500381,-61.00000381,1.200054361,1.454216811,0.098555319,13.80654412,1.229132277,0.009985,0.003157636,0
469801569,Pvalb-IRES-Cre,inhibitory,TRUE,20.90359328,98.43748808,-75.59745789,300,-41.3125,16.12500191,-65.46875,-65.5625,1.449970645,1.563047029,0.057848394,14.36434783,0.875494071,0.00814,0.002760727,0
325853048,Rbp4-Cre_KL100,excitatory,TRUE,24.76288048,131.0937554,-77.76429749,90,-38.78125,39.34375381,-52.65625381,-62.34375,4.408073843,4.465875379,0.059785396,93.50611111,0.128423773,0.07467,0.01582228,0
490790207,Rbp4-Cre_KL100,excitatory,TRUE,12.35535378,97.18738496,-70.70323944,140,-39.75000381,34,-46,-56,3.163968628,3.394701058,0.195660502,73.89291667,0.198890328,0.029175,0.029594577,0.3038245
486753754,Cux2-CreERT2,excitatory,TRUE,15.78143974,126.7187446,-76.2288208,110,-44.78125381,33.53125381,-52.18750381,-57.93750381,3.460470932,3.293640393,0.024609137,67.43346154,0.219167873,0.03169,0.029059919,0
508566646,Rbp4-Cre_KL100,excitatory,TRUE,24.41053862,178.437531,-77.04734039,90,-39.3125,31.65625,-49.50000381,-57.84375381,4.059277097,3.955491428,0.093472928,99.83333333,0.160416667,0.0742,0.025965307,0
488676149,Ntsr1-Cre_GN220,excitatory,TRUE,12.59772403,151.5628845,-78.52000427,180,-37.78125381,20.31250191,-47.56250381,-47.56250381,2.524996154,2.329788403,0.112007253,45.11095238,0.209302336,0.017515,0.032027901,0.517131669
489885173,Nr5a1-Cre,excitatory,TRUE,14.11066466,132.0313215,-79.46175385,170,-38.81250381,40.1875,-50.875,-56,3.433501804,3.94297259,0.028946141,54.025,0.072440539,0.040275,0.357149468,0.357149468
566466395,Chrna2-Cre_OE25,inhibitory,TRUE,18.27359231,310.4686737,-71.56069946,50,-38.87500381,25.71875,-57.78125381,-57.90625,1.670347221,1.717874264,0.086641125,43.52090909,0.546721311,0.0209,0.044822339,0
502665074,Ctgf-2A-dgCre,excitatory,TRUE,17.13551701,180.4687381,-79.64185333,70,-49.00000381,49.15625381,-57.4375,-61.96875,6.011654808,5.109706986,0.044094026,58.90666667,0.256476938,0.05304,0.022567191,0
485455285,Sst-IRES-Cre,inhibitory,TRUE,12.04137945,128.9062202,-74.60539246,190,-45.18750381,30.43750191,-63.09375,-63.25000381,1.576116842,1.663177941,0.012250268,,0.016294643,0.020385,,0
581153862,Nkx2-1-CreERT2,inhibitory,TRUE,14.42046892,219.062537,-68.81996918,90,-38.1875,27.3125,-58.87500381,-62.34375381,3.078839871,2.586492401,0.08619938,82.09,0.195938375,0.11906,-0.040384345,0
475622680,Htr3a-Cre_NO152,inhibitory,TRUE,10.57107218,245.3126162,-68.38047791,50,-42.62500381,18.15625,-47.6875,-51.6875,2.997279496,3.016436703,0.127577275,30.81806452,0.497098214,0.013345,0.013216614,0.364491654
562381417,Chrna2-Cre_OE25,inhibitory,TRUE,13.49105914,284.0623856,-70.57167816,70,-33,-1.875000119,-49.65625381,-50.09375,2.102349916,1.892342144,0.077246197,23.0447619,0.803875969,0.02122,0.003928819,0
480171386,Rorb-IRES2-Cre-D,excitatory,TRUE,23.0270489,167.0312583,-72.4311676,90,-35.37500381,47.50000381,-46.15625381,-53.84375,4.697517125,4.620011779,0.067862593,73.97958333,0.167217854,0.063885,0.027952035,0
507918877,Ntsr1-Cre_GN220,excitatory,TRUE,17.87433416,176.6518056,-60.44378662,110,-34.46875,35.28125381,-50.68750381,-50.875,2.407658345,2.660816343,0.034278523,129.0057143,0.169703104,0.00978,0.138954708,0.356725146
479219923,Htr3a-Cre_NO152,inhibitory,TRUE,29.78555396,392.4999237,-63.31825638,30.00000191,-38.21875,6.875000477,-47.21875,-47.90625381,1.560664855,1.429838329,0.123851076,65.19964286,0.290424432,0.031455,0.055229448,0.264554119
479225052,Rorb-IRES2-Cre-D,excitatory,TRUE,17.380151,122.1875399,-66.04310608,90,-38.40625381,33.8125,-46.5,-56,2.900882151,2.853081049,0.275506884,81.56909091,0.169352799,0.03303,0.056602865,0.558160086
516916566,Cux2-CreERT2,excitatory,TRUE,25.8046261,353.7498713,-69.76524353,29.99999809,-38.56250381,42.15625381,-53.125,-58.59375381,3.27471479,3.41409154,0.040068459,50.39368421,0.290322579,0.03358,0.015102903,0.091829845
500859045,Rorb-IRES2-Cre-D,excitatory,TRUE,17.96684937,162.6562029,-75.23552704,130,-39.59375381,42.25000381,-50.40625,-54.59375381,4.14659622,4.298971251,0.008515546,58.6875,0.257843149,0.02762,0.017967467,0.075144509
569623233,Ndnf-IRES2-dgCre,inhibitory,TRUE,8.774122815,139.5312846,-72.63658905,230,-35.43750381,24.06250191,-47.50000381,-47.96875381,2.542888601,2.491941731,0.012682589,35.22148148,0.459786812,0.03188,-0.01863079,0
485287282,Sst-IRES-Cre,inhibitory,TRUE,32.86083291,251.562506,-65.29910278,50,-43.43750381,19.46875,-55.81250381,-55.93750381,1.842548291,1.86401367,0.008317634,19.57166667,0.037280702,0.015685,0.154108538,0
490149337,Htr3a-Cre_NO152,inhibitory,TRUE,7.854751014,166.7186767,-72.03612518,140,-42.46875381,23.78125191,-58.0625,-58.09375381,1.781039193,1.776296217,0.23050727,8.77375,0.043028572,0.008265,0.053127976,0
485835016,Rbp4-Cre_KL100,excitatory,TRUE,15.49359121,90.1562497,-71.91203308,160,-40.62500381,45,-43.18750381,-55.50000381,4.48914108,4.058319113,0.176212117,95.628,0.132248522,0.038815,0.069032093,0.628521684
566463606,Chrna2-Cre_OE25,inhibitory,TRUE,19.23700704,149.2185593,-73.45684052,90,-42.6875,40.5,-54.75000381,-54.78125381,2.269735518,2.376373559,0.207872197,58.2425,0.269683908,0.04118,0.039316021,0.396765499
485468180,Nr5a1-Cre,excitatory,TRUE,54.03598649,268.3593631,-66.95989227,40,-42.5,33.12500381,-54.90625381,-60.15625381,2.446425001,2.8866538,0.022249646,65.55357143,0.218604651,0.02257,0.040669397,0.269607279
473011949,Sst-IRES-Cre,inhibitory,TRUE,41.01745209,267.8124607,-70.22198486,70,-41,36.125,-55.50000381,-55.59375,1.849285475,1.853844907,0.059615683,40.3,0.03997379,0.046795,,0
490259231,Ntsr1-Cre_GN220,excitatory,TRUE,14.24464467,127.0312071,-78.63497162,190,-38.625,38.00000381,-49.65625381,-54.03125381,2.697730162,2.461553612,0.162562117,77.66333333,0.158258925,0.053785,0.015330075,0.169596848
486029942,Cux2-CreERT2,excitatory,TRUE,23.7795135,190.4687583,-72.72685242,70,-39.09375,36.56250381,-48.5,-55.50000381,3.635499746,3.673309848,0.1142416,,0.16140583,0.07877,,0
501566512,Ntsr1-Cre_GN220,excitatory,TRUE,14.18189487,136.5624219,-80.05062103,210,-33.96875,40.78125381,-47,-47.87500381,2.718901412,3.060707247,0.132638186,307.1,0.155346608,0.03378,0.542357967,0.782072415
488675026,Ntsr1-Cre_GN220,excitatory,TRUE,18.75835739,188.1250739,-74.74044037,70,-46.28125381,45.65625381,-54.81250381,-55.53125381,3.62346697,3.770408562,0.137190983,92.2345,0.191723363,0.037875,0.012275351,0.312841254
313860745,Rorb-IRES2-Cre-D,excitatory,TRUE,25.08333916,210.6249928,-68.50262451,59.99999619,-38.56250381,36.0625,-48.96875,-54.71875,3.329152408,2.986335357,0.283523202,63.34607143,0.182361658,0.06211,0.014593757,0.211824669
566760952,Nkx2-1-CreERT2,inhibitory,TRUE,9.950931329,145.4687864,-73.68379211,190,-28.40625191,36.78125,-52.50000381,-55.62500381,4.060498306,2.820844998,0.01824324,71.34545455,0.174385243,0.17346,-0.02433192,0
485610263,Rbp4-Cre_KL100,excitatory,TRUE,18.39844755,118.7500805,-70.97664642,100,-39.37500381,30.71875191,-47.00000381,-57.90625,2.811461752,3.037014901,0.094195433,101.615,0.154432635,0.071565,0.019726424,0.225128815
517077548,Ntsr1-Cre_GN220,excitatory,TRUE,11.23720944,77.81253755,-72.85974884,410,-27.84375191,25,-41.90625381,-42.87500381,1.716880369,2.501584406,0.024902288,,0.015037191,0.0216,,0
474652473,Htr3a-Cre_NO152,inhibitory,TRUE,6.24127405,87.81246096,-76.09333038,270,-31.40625,18.56250191,-49.53125,-52.03125381,3.602732745,2.004919442,0.085957348,73.13730769,0.171392334,0.044665,0.017470484,0.184373511
341442651,Pvalb-IRES-Cre,inhibitory,TRUE,6.852310829,66.56242162,-82.11767578,350,-36.3125,7.4375,-57.78125381,-57.90625,1.270065294,1.409169637,0.079111926,29.30433333,0.577354454,0.099825,-0.008574843,0
485837504,Rorb-IRES2-Cre-D,excitatory,TRUE,30.48407655,233.2813293,-73.03148651,50,-37.40625,46.03125,-46.06250381,-55.68750381,3.623624873,3.951983735,0.118305527,109.455,0.159665089,0.064345,0.075261354,0.226739707
530235049,Ndnf-IRES2-dgCre,inhibitory,TRUE,8.629246658,182.8123778,-69.33276367,140,-37.37500381,27.40625191,-53.50000381,-53.62500381,2.502756363,2.568367596,0.117170937,27.175,0.335919063,0.00868,0.002679445,0
328876201,Sst-IRES-Cre,inhibitory,TRUE,20.89561379,157.0312232,-57.89220428,40,-44.46875,31.12500191,-61.40625,-61.5,2.241170051,2.357119623,0.010512111,88.845,0.261318898,0.01019,0.04831053,0
478107198,Htr3a-Cre_NO152,inhibitory,TRUE,7.145665372,118.9062893,-63.95281219,60.00000381,-41.40625,29.56250191,-52.40625,-59.8125,2.625872419,1.909216374,0.078139983,161.302,0.191622884,0.16219,-0.02064219,0
314800921,Rorb-IRES2-Cre-D,excitatory,TRUE,30.33937885,255.6250095,-58.86502838,110,-29.1875,31.25,-43.9375,-46.46875,2.177620268,2.663642561,0.004573957,43.575,0.073475612,0.026055,,0.291100893
500879695,Pvalb-IRES-Cre,inhibitory,TRUE,7.626641776,142.4999237,-72.80056,249.9999847,-32.46875,14.84375095,-53.96875381,-54.03125381,1.305054966,1.499590619,0.020945966,10.92848485,1.134374871,0.0081,0.004130768,0
526939383,Ndnf-IRES2-dgCre,inhibitory,TRUE,10.63055745,250.4687011,-71.8065567,110,-36.6875,21.5,-48.96875,-52.34375381,2.717109141,2.358212527,0.076309815,31.41612903,0.340848234,0.01168,0.002607152,0
324466858,Sst-IRES-Cre,inhibitory,TRUE,23.86579659,199.3750036,-77.79315948,130,-44.75,21.875,-57.37500381,-57.53125381,2.275918657,2.081151175,0.100278251,57.6975,0.225714286,0.032215,0.113162867,0
504567071,Cux2-CreERT2,excitatory,TRUE,20.75747547,202.8125376,-77.23267365,130,-32.21875,36.375,-46.59375,-51.375,4.264271454,4.136596177,0.062282633,76.63818182,0.121361509,0.05434,0.050396589,0
486560376,Cux2-CreERT2,excitatory,TRUE,19.06573152,156.8750441,-80.40367889,110,-44.1875,45,-52.09375,-61.5,4.586706002,4.854020703,0.038576473,199.75,0.132974923,0.059995,0.261085381,0
566761793,Chrna2-Cre_OE25,inhibitory,TRUE,18.12746803,230.4689437,-71.96154022,50,-44.4375,29.40625191,-61.59375381,-61.65625,1.945479128,2.032039695,0.080996551,29.9925,0.524553571,0.02184,0.024065078,0.671682289
487400838,Pvalb-IRES-Cre,inhibitory,TRUE,6.236597516,162.9504263,-69.22420502,140,-40.59375,4.15625,-62.34375381,-62.46875381,1.194398068,1.310309058,0.037679847,318.255,0.988161107,0.20391,-0.953182197,0
486052980,Rbp4-Cre_KL100,excitatory,TRUE,10.97842756,85.93747765,-70.4233017,130,-42.03125,37.78125381,-50.34375,-58.21875,3.55809652,3.630331459,0.108218983,138.005,0.167996124,0.05319,0.008371158,0
477880128,Htr3a-Cre_NO152,inhibitory,TRUE,15.34604352,231.5626144,-66.37580109,70,-36.03125,31.28125191,-52.06250381,-52.28125381,2.181964686,2.30018062,0.244886443,10.9575,0.030580359,0.018455,-0.021218344,0
327644217,Htr3a-Cre_NO152,inhibitory,TRUE,12.5912705,248.4373152,-70.39942169,90,-32.46875,30.12500191,-51.9375,-52.0625,1.730750713,1.868384341,0.140486836,47.465,0.073863636,0.032045,-0.000360098,0
502647640,Rorb-IRES2-Cre-D,excitatory,TRUE,20.5036845,188.5938197,-74.14133453,130,-37.68750381,36.15625381,-48.37500381,-55.03125,3.841012573,4.068164129,0.048895534,57.665,0.23437501,0.05036,0.008644943,0
490612844,Rbp4-Cre_KL100,excitatory,TRUE,21.47952259,170.6250459,-75.34287262,150,-43.3125,25.75000191,-50.31250381,-55.78125381,2.842284647,2.919990298,0.014609129,70.105,0.090079367,0.029535,0.251829868,0.36030479
476269122,Scnn1a-Tg3-Cre,excitatory,TRUE,17.40711863,124.6874258,-76.06082153,150,-34.03125381,39.53125381,-47.00000381,-54.71875,3.214515096,3.783612446,0.017851399,,0.11408228,0.07998,,0.174932718
471129934,Rbp4-Cre_KL100,excitatory,TRUE,15.59614822,94.37507391,-68.62190247,290,-33.78125381,35.5,-46.59375,-50.5,3.544246864,3.765874063,0.046843294,64.985,0.080208325,0.04376,,0
313862274,Sst-IRES-Cre,inhibitory,TRUE,25.51119622,169.0624952,-64.25883484,90,-42.09375,34.125,-62.1875,-62.28125,1.717169846,1.899422272,0.041348405,53.67138889,0.424666667,0.02126,0.017017835,0
354190013,Scnn1a-Tg2-Cre,excitatory,TRUE,26.28199275,128.90625,-73.02037811,130,-34.40625381,22.03125191,-45.03125,-53.71875,2.893732392,3.002457188,0.099351287,117.9566667,0.104545459,0.059775,0.15068193,0
515524026,Rbp4-Cre_KL100,excitatory,TRUE,39.86198199,356.2499583,-59.08707809,29.99999809,-34.50000381,34.90625381,-47.3125,-54.96875381,3.437633814,3.413018583,0.076568976,89.794,0.189784946,0.02694,0.045834139,0
